trial_number,value,bagging_temperature,depth,l2_leaf_reg,learning_rate,random_strength,subsample
154,0.02528359049739119,0.40719245485211925,12,1.870727834021867,0.02981227070616711,0.14377407557893776,0.6781629252396872
155,0.031660344577813415,0.3967568186902017,12,1.8873076763502303,0.02513524410011382,0.14635879428411752,0.6898704564659196
156,0.02743433527648367,0.44981216594797047,11,2.1801379197614117,0.029743602159550124,0.1514528391443127,0.6728384016588141
157,0.02868189091571832,0.28612030015403656,12,2.017636142311853,0.02685400930816944,0.13942314330382674,0.7089358878473985
158,0.025284884065030502,0.38456180736348544,12,1.7233428012808816,0.029990842431248922,0.14496529659230611,0.673293220972418
159,0.031205142473917202,0.4786353715835365,12,1.7091144861724543,0.02537968547761914,0.1741205434262062,0.6542898089331868
160,0.4433480903274985,0.4106230191204994,12,1.831017619383253,0.004798351690484174,0.15470305718965358,0.6670546414038074
161,0.042737230181262936,0.3666074560982808,7,1.9138446888781404,0.029853637074204378,0.14377737365177107,0.6811317520807457
162,0.028590790309754588,0.3167922529882902,12,2.040641437582949,0.027079639417494923,0.13623015320853943,0.7249703409398479
163,0.02500827432590559,0.46612659779517246,12,1.7678653265271616,0.02992297449240716,0.13020087344479375,0.6938600499956505
164,0.02549621753733923,0.5336501014590577,12,1.7850251268218194,0.02984038143912146,0.14563800614897013,0.6937892795579802
165,0.02774266357599527,0.5452163732025476,12,1.7504665418214438,0.027344081573323905,0.13590410595154728,0.6980750255160396
166,0.026530116214907907,0.8062433945492861,12,1.6465705166273712,0.029968218994138835,0.5024491365828724,0.7136775376917656
167,0.028529144478843513,0.4786731806261882,12,2.358481698024837,0.02716618380579929,0.16037752363300964,0.6900564941149244
168,0.032389279076845405,0.4240205926752307,12,1.9418486632769438,0.024880371529178647,0.13210065455343772,0.7009735078058223
169,0.030067622887233816,0.5729030488959397,11,1.8161156991710674,0.02740922918326144,0.14523132873779648,0.6607752404890088
170,0.024750966446748877,0.27224211726695574,12,1.7010422305458983,0.029945014645344607,0.13904593661466538,0.6924863285050554
171,0.026818804211209062,0.2624778108996089,12,1.7028806246805746,0.027940304667717682,0.1392044743382884,0.692275941329119
172,0.024787468086145258,0.4718381279860857,12,1.8078226516762483,0.029821201208015152,0.1284745024713371,0.7071502553312298
173,0.02976621690382801,0.2958511845409239,12,1.631898931670795,0.02618203858695706,0.13072336632256798,0.6797548717360362
174,0.025618810082416284,0.7336089475386258,12,1.7854917482603851,0.02995886869132852,0.15188083521527523,0.7061225863756678
175,0.027038204236647954,0.394377797144129,12,1.5952869210881166,0.027968491229581602,0.1367921868492502,0.6892816921736424
176,0.025162890328998055,0.5230534951011518,12,1.8537504450846845,0.029980440584576287,0.16553545429389274,0.6965094505986411
177,0.3367254686376446,0.47943736572858064,12,1.864938671957359,0.0063614182796281294,0.12932001550649036,0.7138447518110153
178,0.03024983044557549,0.33627067352560625,12,1.725595971447052,0.025732131338086387,0.16849033544653036,0.7035813005874061
179,0.02731492789118049,0.6251927385434972,12,1.6619233016153234,0.02794591128406487,0.12104558185133905,0.6774424641205616
180,0.09383990208996419,0.39927414918836074,12,1.8967342865425625,0.014396327939989823,0.1400282017556972,0.6853859900871538
181,0.025092129147130576,0.5407418816507211,12,1.7984368501146526,0.029981794693089456,0.15366092811950083,0.6960731461860482
182,0.027269916396102333,0.5152434220827118,12,1.8422017131999773,0.028181858824878454,0.15830386212169043,0.7342424048402381
183,0.02521566917986152,0.4491859746593334,12,2.16817905281587,0.02989607564231298,0.15219725903084333,0.6964068276862518
184,0.028209388643862868,0.45876322848037293,12,2.2227977075598666,0.027024516769298054,0.15076481617626122,0.698122394245735
185,0.02709623875127527,0.591758828655417,12,1.5076526820579739,0.028263087783763262,0.16371879888970978,0.7147730718701109
186,0.029363869945257977,0.7456570661059597,12,2.431420613214968,0.026572505351410917,0.1435202882447926,0.7076357612597304
187,0.02509855432721455,0.4154552061113655,12,1.7163331893653204,0.029948114412654065,0.1535442589101174,0.7023014569320557
188,0.4720288118656152,0.5238316895952373,12,1.560013459637228,0.004423259902445626,0.15514854537643638,0.6970455917564301
189,0.028898545322250863,0.44875107278152954,11,1.959987515340734,0.028285649310843288,0.1683597689374853,0.7052960707003221
190,0.4113296483476212,0.2610205707252281,12,2.1363550790387547,0.005219072059580681,0.12925192134062127,0.7159124369592561
191,0.02520182415531084,0.38630526044608615,12,1.7353957456007825,0.029845514626737336,0.1502416654445674,0.6672859892857195
192,0.024714843811319213,0.31235313117914326,12,1.7654309535879102,0.029951161488413695,0.19851584600500946,0.6636428714130841
193,0.026663374646299993,0.3025753115099141,12,1.6125409570009572,0.02822734768442945,0.1774690438098969,0.6654014698032851
194,0.25468589188524465,0.6069836843638527,12,1.6953002497065957,0.00804915930892258,0.1922692538294202,0.699225332734522
195,0.0251645742026561,0.33018527474145887,12,1.779918828973647,0.029974350129974438,0.15850095946360493,0.6421067578909135
196,0.028444242958310384,0.005553198099152772,12,1.7724566446587808,0.02687910592837808,0.1623380146536284,0.6471362327304495
197,0.026541485360773973,0.4612332017071392,12,1.8171571255355683,0.02824021146871171,0.19875294022556436,0.6372212069286886
198,0.03159869042982932,0.862874157768815,12,1.6664784274738988,0.025152674784403615,0.22330813263774574,0.6249593280844425
199,0.6330196580677402,0.5391592310242591,12,1.5707922722554037,0.00278139168959294,0.18180716859148344,0.6863479082876501
